RABBINICAL ACADEMY MESIVTA RABBI CHAIM BERLIN,BROOKLYN,NY
MARIST COLLEGE,POUGHKEEPSIE,NY
DAEMEN COLLEGE,AMHERST,NY
ST BONAVENTURE UNIVERSITY,SAINT BONAVENTURE,NY
SH'OR YOSHUV RABBINICAL COLLEGE,LAWRENCE,NY
LE MOYNE COLLEGE,SYRACUSE,NY
RABBINICAL COLLEGE OF LONG ISLAND,LONG BEACH,NY
HAMILTON COLLEGE,CLINTON,NY
NEW YORK ACADEMY OF ART,NEW YORK,NY
BANK STREET COLLEGE OF EDUCATION,NEW YORK,NY
BEIS MEDRASH HEICHAL DOVID,FAR ROCKAWAY,NY
UNITED STATES MILITARY ACADEMY,WEST POINT,NY
COLLEGE OF STATEN ISLAND CUNY,STATEN ISLAND,NY
UNITED TALMUDICAL SEMINARY,BROOKLYN,NY
STONY BROOK UNIVERSITY,STONY BROOK,NY
RABBINICAL COLLEGE OHR YISROEL,BROOKLYN,NY
MIRRER YESHIVA CENT INSTITUTE,BROOKLYN,NY
WEBB INSTITUTE,GLEN COVE,NY
SUNY COLLEGE OF TECHNOLOGY AT DELHI,DELHI,NY
MESIVTA TORAH VODAATH RABBINICAL SEMINARY,BROOKLYN,NY
SUNY AT FREDONIA,FREDONIA,NY
UNIVERSITY AT BUFFALO,BUFFALO,NY
AMERICAN MUSICAL AND DRAMATIC ACADEMY,NEW YORK,NY
SKIDMORE COLLEGE,SARATOGA SPRINGS,NY
BERKELEY COLLEGE-NEW YORK,NEW YORK,NY
BAIS MEDRASH OF DEXTER PARK,CHESTNUT RIDGE,NY
CHAMBERLAIN UNIVERSITY-OHIO,COLUMBUS,OH
UNITED THEOLOGICAL SEMINARY,DAYTON,OH
MIAMI UNIVERSITY-OXFORD,OXFORD,OH
WITTENBERG UNIVERSITY,SPRINGFIELD,OH
SHAWNEE STATE UNIVERSITY,PORTSMOUTH,OH
OHIO UNIVERSITY-MAIN CAMPUS,ATHENS,OH
UNIVERSITY OF CINCINNATI-MAIN CAMPUS,CINCINNATI,OH
WILMINGTON COLLEGE,WILMINGTON,OH
MOUNT CARMEL COLLEGE OF NURSING,COLUMBUS,OH
CLEVELAND INSTITUTE OF ART,CLEVELAND,OH
MALONE UNIVERSITY,CANTON,OH
BOWLING GREEN STATE UNIVERSITY-MAIN CAMPUS,BOWLING GREEN,OH
CLEVELAND STATE UNIVERSITY,CLEVELAND,OH
OBERLIN COLLEGE,OBERLIN,OH
DENISON UNIVERSITY,GRANVILLE,OH
KENYON COLLEGE,GAMBIER,OH
ART ACADEMY OF CINCINNATI,CINCINNATI,OH
DEFIANCE COLLEGE,DEFIANCE,OH
NORTHEAST OHIO MEDICAL UNIVERSITY,ROOTSTOWN,OH
PONTIFICAL COLLEGE JOSEPHINUM,COLUMBUS,OH
XAVIER UNIVERSITY,CINCINNATI,OH
HEIDELBERG UNIVERSITY,TIFFIN,OH
ANTIOCH UNIVERSITY ONLINE,YELLOW SPRINGS,OH
UNIVERSITY OF TOLEDO,TOLEDO,OH
THE UNIVERSITY OF FINDLAY,FINDLAY,OH
ANTIOCH UNIVERSITY-MIDWEST,YELLOW SPRINGS,OH
TIFFIN UNIVERSITY,TIFFIN,OH
UNIVERSITY OF DAYTON,DAYTON,OH
UNIVERSITY OF AKRON MAIN CAMPUS,AKRON,OH
UNIVERSITY OF RIO GRANDE,RIO GRANDE,OH
FRANKLIN UNIVERSITY,COLUMBUS,OH
WILBERFORCE UNIVERSITY,WILBERFORCE,OH
METHODIST THEOLOGICAL SCHOOL IN OHIO,DELAWARE,OH
LOURDES UNIVERSITY,SYLVANIA,OH
LAKE ERIE COLLEGE,PAINESVILLE,OH
OHIO STATE UNIVERSITY-MAIN CAMPUS,COLUMBUS,OH
OHIO STATE UNIVERSITY-NEWARK CAMPUS,NEWARK,OH
DEVRY UNIVERSITY-OHIO,COLUMBUS,OH
ANTIOCH UNIVERSITY-PHD PROGRAM IN LEADERSHIP AND CHANGE,YELLOW SPRINGS,OH
MOUNT VERNON NAZARENE UNIVERSITY,MOUNT VERNON,OH
YOUNGSTOWN STATE UNIVERSITY,YOUNGSTOWN,OH
PAYNE THEOLOGICAL SEMINARY,WILBERFORCE,OH
HIRAM COLLEGE,HIRAM,OH
OHIO STATE UNIVERSITY-LIMA CAMPUS,LIMA,OH
CENTRAL STATE UNIVERSITY,WILBERFORCE,OH
ATHENAEUM OF OHIO,CINCINNATI,OH
ANTIOCH COLLEGE,YELLOW SPRINGS,OH
WINEBRENNER THEOLOGICAL SEMINARY,FINDLAY,OH
OHIO DOMINICAN UNIVERSITY,COLUMBUS,OH
CINCINNATI COLLEGE OF MORTUARY SCIENCE,CINCINNATI,OH
BLUFFTON UNIVERSITY,BLUFFTON,OH
CEDARVILLE UNIVERSITY,CEDARVILLE,OH
JOHN CARROLL UNIVERSITY,UNIVERSITY HEIGHTS,OH
OHIO WESLEYAN UNIVERSITY,DELAWARE,OH
OTTERBEIN UNIVERSITY,WESTERVILLE,OH
OHIO STATE UNIVERSITY-MANSFIELD CAMPUS,MANSFIELD,OH
KENT STATE UNIVERSITY AT SALEM,SALEM,OH
GODS BIBLE SCHOOL AND COLLEGE,CINCINNATI,OH
KETTERING COLLEGE,KETTERING,OH
ALLEGHENY WESLEYAN COLLEGE,SALEM,OH
KENT STATE UNIVERSITY AT KENT,KENT,OH
CAPITAL UNIVERSITY,COLUMBUS,OH
OHIO STATE UNIVERSITY-MARION CAMPUS,MARION,OH
WRIGHT STATE UNIVERSITY-MAIN CAMPUS,DAYTON,OH
AIR FORCE INSTITUTE OF TECHNOLOGY-GRADUATE SCHOOL OF ENGINEERING & MANAGEMENT,WRIGHT-PATTERSON AFB,OH
MERCY COLLEGE OF OHIO,TOLEDO,OH
WALSH UNIVERSITY,NORTH CANTON,OH
OHIO CHRISTIAN UNIVERSITY,CIRCLEVILLE,OH
CLEVELAND INSTITUTE OF MUSIC,CLEVELAND,OH
COLUMBUS COLLEGE OF ART AND DESIGN,COLUMBUS,OH
MOUNT SAINT JOSEPH UNIVERSITY,CINCINNATI,OH
BALDWIN WALLACE UNIVERSITY,BEREA,OH
THE COLLEGE OF WOOSTER,WOOSTER,OH
FRANCISCAN UNIVERSITY OF STEUBENVILLE,STEUBENVILLE,OH
MUSKINGUM UNIVERSITY,NEW CONCORD,OH
OHIO NORTHERN UNIVERSITY,ADA,OH
CASE WESTERN RESERVE UNIVERSITY,CLEVELAND,OH
MARIETTA COLLEGE,MARIETTA,OH
UNION INSTITUTE & UNIVERSITY,CINCINNATI,OH
UNIVERSITY OF MOUNT UNION,ALLIANCE,OH
ASHLAND UNIVERSITY,ASHLAND,OH
URSULINE COLLEGE,PEPPER PIKE,OH
NOTRE DAME COLLEGE,CLEVELAND,OH
RABBINICAL COLLEGE TELSHE,WICKLIFFE,OH
TRI-STATE BIBLE COLLEGE,SOUTH POINT,OH
CAMERON UNIVERSITY,LAWTON,OK
UNIVERSITY OF TULSA,TULSA,OK
RANDALL UNIVERSITY,MOORE,OK
OKLAHOMA WESLEYAN UNIVERSITY,BARTLESVILLE,OK
OKLAHOMA STATE UNIVERSITY CENTER FOR HEALTH SCIENCES,TULSA,OK
FAMILY OF FAITH CHRISTIAN UNIVERSITY,SHAWNEE,OK
OKLAHOMA STATE UNIVERSITY-MAIN CAMPUS,STILLWATER,OK
ROGERS STATE UNIVERSITY,CLAREMORE,OK
MID-AMERICA CHRISTIAN UNIVERSITY,OKLAHOMA CITY,OK
UNIVERSITY OF SCIENCE AND ARTS OF OKLAHOMA,CHICKASHA,OK
UNIVERSITY OF CENTRAL OKLAHOMA,EDMOND,OK
UNIVERSITY OF OKLAHOMA-HEALTH SCIENCES CENTER,OKLAHOMA CITY,OK
BACONE COLLEGE,MUSKOGEE,OK
LANGSTON UNIVERSITY,LANGSTON,OK
OKLAHOMA CHRISTIAN UNIVERSITY,EDMOND,OK
SOUTHWESTERN CHRISTIAN UNIVERSITY,BETHANY,OK
SPARTAN COLLEGE OF AERONAUTICS AND TECHNOLOGY,TULSA,OK
NORTHEASTERN STATE UNIVERSITY,TAHLEQUAH,OK
SOUTHERN NAZARENE UNIVERSITY,BETHANY,OK
COLLEGE OF THE MUSCOGEE NATION,OKMULGEE,OK
OKLAHOMA BAPTIST UNIVERSITY,SHAWNEE,OK
OKLAHOMA PANHANDLE STATE UNIVERSITY,GOODWELL,OK
PHILLIPS THEOLOGICAL SEMINARY,TULSA,OK
OKLAHOMA CITY UNIVERSITY,OKLAHOMA CITY,OK
ORAL ROBERTS UNIVERSITY,TULSA,OK
SOUTHEASTERN OKLAHOMA STATE UNIVERSITY,DURANT,OK
UNIVERSITY OF OKLAHOMA-NORMAN CAMPUS,NORMAN,OK
SOUTHWESTERN OKLAHOMA STATE UNIVERSITY,WEATHERFORD,OK
EAST CENTRAL UNIVERSITY,ADA,OK
NORTHWESTERN OKLAHOMA STATE UNIVERSITY,ALVA,OK
NEW HOPE CHRISTIAN COLLEGE-EUGENE,EUGENE,OR
LINFIELD UNIVERSITY-ONLINE AND CONTINUING EDUCATION,MCMINNVILLE,OR
PORTLAND STATE UNIVERSITY,PORTLAND,OR
NATIONAL UNIVERSITY OF NATURAL MEDICINE,PORTLAND,OR
LINFIELD UNIVERSITY-MCMINNVILLE CAMPUS,MCMINNVILLE,OR
UNIVERSITY OF WESTERN STATES,PORTLAND,OR
OREGON INSTITUTE OF TECHNOLOGY,KLAMATH FALLS,OR
UNIVERSITY OF OREGON,EUGENE,OR
WESTERN SEMINARY,PORTLAND,OR
EASTERN OREGON UNIVERSITY,LA GRANDE,OR
MOUNT ANGEL SEMINARY,SAINT BENEDICT,OR
WILLAMETTE UNIVERSITY,SALEM,OR
UNIVERSITY OF PORTLAND,PORTLAND,OR
OREGON HEALTH & SCIENCE UNIVERSITY,PORTLAND,OR
BIRTHINGWAY COLLEGE OF MIDWIFERY,BEAVERTON,OR
WARNER PACIFIC UNIVERSITY PROFESSIONAL AND GRADUATE STUDIES,PORTLAND,OR
REED COLLEGE,PORTLAND,OR
WESTERN OREGON UNIVERSITY,MONMOUTH,OR
LINFIELD UNIVERSITY-SCHOOL OF NURSING,PORTLAND,OR
WARNER PACIFIC UNIVERSITY,PORTLAND,OR
SOUTHERN OREGON UNIVERSITY,ASHLAND,OR
BUSHNELL UNIVERSITY,EUGENE,OR
LEWIS & CLARK COLLEGE,PORTLAND,OR
OREGON STATE UNIVERSITY,CORVALLIS,OR
PACIFIC NORTHWEST COLLEGE OF ART,PORTLAND,OR
OREGON COLLEGE OF ORIENTAL MEDICINE,PORTLAND,OR
GEORGE FOX UNIVERSITY,NEWBERG,OR
CONCORDIA UNIVERSITY-PORTLAND,PORTLAND,OR
CORBAN UNIVERSITY,SALEM,OR
MULTNOMAH UNIVERSITY,PORTLAND,OR
PACIFIC UNIVERSITY,FOREST GROVE,OR
STRAYER UNIVERSITY-PENNSYLVANIA,TREVOSE,PA
EVANGELICAL THEOLOGICAL SEMINARY,MYERSTOWN,PA
KING'S COLLEGE,WILKES-BARRE,PA
PENNSYLVANIA STATE UNIVERSITY-WORLD CAMPUS,UNIVERSITY PARK,PA
CLARKS SUMMIT UNIVERSITY,CLARKS SUMMIT,PA
RECONSTRUCTIONIST RABBINICAL COLLEGE,WYNCOTE,PA
MERCYHURST UNIVERSITY,ERIE,PA
CEDAR CREST COLLEGE,ALLENTOWN,PA
PENNSYLVANIA STATE UNIVERSITY-PENN STATE BEAVER,MONACA,PA
CHEYNEY UNIVERSITY OF PENNSYLVANIA,CHEYNEY,PA
SHIPPENSBURG UNIVERSITY OF PENNSYLVANIA,SHIPPENSBURG,PA
PENNSYLVANIA STATE UNIVERSITY-PENN STATE GREAT VALLEY,MALVERN,PA
PENNSYLVANIA STATE UNIVERSITY-PENN STATE SCRANTON,DUNMORE,PA
DEVRY UNIVERSITY-PENNSYLVANIA,FT. WASHINGTON,PA
GETTYSBURG COLLEGE,GETTYSBURG,PA
PENNSYLVANIA STATE UNIVERSITY-PENN STATE BRANDYWINE,MEDIA,PA
HOLY FAMILY UNIVERSITY,PHILADELPHIA,PA
MISSIO THEOLOGICAL SEMINARY,PHILADELPHIA,PA
WIDENER UNIVERSITY,CHESTER,PA
WILKES UNIVERSITY,WILKES-BARRE,PA
DREXEL UNIVERSITY,PHILADELPHIA,PA
MUHLENBERG COLLEGE,ALLENTOWN,PA
BRYN ATHYN COLLEGE OF THE NEW CHURCH,BRYN ATHYN,PA
CAIRN UNIVERSITY-LANGHORNE,LANGHORNE,PA
ALVERNIA UNIVERSITY,READING,PA
CENTRAL PENN COLLEGE,SUMMERDALE,PA
LA SALLE UNIVERSITY,PHILADELPHIA,PA
CHESTNUT HILL COLLEGE,PHILADELPHIA,PA
PENNSYLVANIA STATE UNIVERSITY-COLLEGE OF MEDICINE,HERSHEY,PA
PENNSYLVANIA STATE UNIVERSITY-MAIN CAMPUS,UNIVERSITY PARK,PA
SAINT VINCENT SEMINARY,LATROBE,PA
BLOOMSBURG UNIVERSITY OF PENNSYLVANIA,BLOOMSBURG,PA
PENNSYLVANIA STATE UNIVERSITY-PENN STATE FAYETTE- EBERLY,LEMONT FURNACE,PA
THE PENNSYLVANIA STATE UNIVERSITY,UNIVERSITY PARK,PA
CARLOW UNIVERSITY,PITTSBURGH,PA
SETON HILL UNIVERSITY,GREENSBURG,PA
ALBRIGHT COLLEGE,READING,PA
GROVE CITY COLLEGE,GROVE CITY,PA
LEBANON VALLEY COLLEGE,ANNVILLE,PA
LANCASTER THEOLOGICAL SEMINARY,LANCASTER,PA
LANCASTER BIBLE COLLEGE,LANCASTER,PA
MILLERSVILLE UNIVERSITY OF PENNSYLVANIA,MILLERSVILLE,PA
WALNUT HILL COLLEGE,PHILADELPHIA,PA
UNIVERSITY OF PENNSYLVANIA,PHILADELPHIA,PA
THIEL COLLEGE,GREENVILLE,PA
WEST CHESTER UNIVERSITY OF PENNSYLVANIA,WEST CHESTER,PA
HAVERFORD COLLEGE,HAVERFORD,PA
PENNSYLVANIA STATE UNIVERSITY-PENN STATE ABINGTON,ABINGTON,PA
POINT PARK UNIVERSITY,PITTSBURGH,PA
JUNIATA COLLEGE,HUNTINGDON,PA
DESALES UNIVERSITY,CENTER VALLEY,PA
WESTMINSTER THEOLOGICAL SEMINARY,GLENSIDE,PA
LOCK HAVEN UNIVERSITY,LOCK HAVEN,PA
THE UNIVERSITY OF THE ARTS,PHILADELPHIA,PA
BYZANTINE CATHOLIC SEMINARY OF SAINTS CYRIL AND METHODIUS,PITTSBURGH,PA
LAFAYETTE COLLEGE,EASTON,PA
PENNSYLVANIA STATE UNIVERSITY-PENN STATE SCHUYLKILL,SCHUYLKILL HAVEN,PA
DICKINSON COLLEGE,CARLISLE,PA
SWARTHMORE COLLEGE,SWARTHMORE,PA
PENNSYLVANIA STATE UNIVERSITY-PENN STATE DUBOIS,DUBOIS,PA
MORAVIAN COLLEGE,BETHLEHEM,PA
EDINBORO UNIVERSITY OF PENNSYLVANIA,EDINBORO,PA
IMMACULATA UNIVERSITY,IMMACULATA,PA
EAST STROUDSBURG UNIVERSITY OF PENNSYLVANIA,EAST STROUDSBURG,PA
YORK COLLEGE OF PENNSYLVANIA,YORK,PA
THOMAS JEFFERSON UNIVERSITY,PHILADELPHIA,PA
PENNSYLVANIA STATE UNIVERSITY-PENN STATE BERKS,READING,PA
PENNSYLVANIA STATE UNIVERSITY-PENN STATE HAZLETON,HAZLETON,PA
WON INSTITUTE OF GRADUATE STUDIES,GLENSIDE,PA
LYCOMING COLLEGE,WILLIAMSPORT,PA
PENNSYLVANIA STATE UNIVERSITY-PENN STATE MONT ALTO,MONT ALTO,PA
UNIVERSITY OF PITTSBURGH-GREENSBURG,GREENSBURG,PA
TALMUDICAL YESHIVA OF PHILADELPHIA,PHILADELPHIA,PA
LINCOLN UNIVERSITY,LINCOLN UNIVERSITY,PA
BUCKNELL UNIVERSITY,LEWISBURG,PA
SALUS UNIVERSITY,ELKINS PARK,PA
PENNSYLVANIA STATE UNIVERSITY-PENN STATE GREATER ALLEGHENY,MCKEESPORT,PA
ELIZABETHTOWN COLLEGE,ELIZABETHTOWN,PA
GWYNEDD MERCY UNIVERSITY,GWYNEDD VALLEY,PA
PENNSYLVANIA STATE UNIVERSITY-PENN STATE LEHIGH VALLEY,CENTER VALLEY,PA
ROBERT MORRIS UNIVERSITY,MOON TOWNSHIP,PA
CHATHAM UNIVERSITY,PITTSBURGH,PA
PENNSYLVANIA STATE UNIVERSITY-PENN STATE ALTOONA,ALTOONA,PA
AMERICAN COLLEGE OF FINANCIAL SERVICES,KING OF PRUSSIA,PA
CABRINI UNIVERSITY,RADNOR,PA
SUSQUEHANNA UNIVERSITY,SELINSGROVE,PA
LAKE ERIE COLLEGE OF OSTEOPATHIC MEDICINE,ERIE,PA
CARNEGIE MELLON UNIVERSITY,PITTSBURGH,PA
PENNSYLVANIA COLLEGE OF TECHNOLOGY,WILLIAMSPORT,PA
GENEVA COLLEGE,BEAVER FALLS,PA
TRINITY EPISCOPAL SCHOOL FOR MINISTRY,AMBRIDGE,PA
SAINT CHARLES BORROMEO SEMINARY-OVERBROOK,WYNNEWOOD,PA
PENNSYLVANIA STATE UNIVERSITY-PENN STATE HARRISBURG,MIDDLETOWN,PA
MANSFIELD UNIVERSITY OF PENNSYLVANIA,MANSFIELD,PA
KUTZTOWN UNIVERSITY OF PENNSYLVANIA,KUTZTOWN,PA
UNIVERSITY OF SCRANTON,SCRANTON,PA
VILLANOVA UNIVERSITY,VILLANOVA,PA
CLARION UNIVERSITY OF PENNSYLVANIA,CLARION,PA
ROSEMONT COLLEGE,ROSEMONT,PA
BRYN MAWR COLLEGE,BRYN MAWR,PA
YESHIVATH BETH MOSHE,SCRANTON,PA
URSINUS COLLEGE,COLLEGEVILLE,PA
CURTIS INSTITUTE OF MUSIC,PHILADELPHIA,PA
UNITED LUTHERAN SEMINARY,GETTYSBURG,PA
INDIANA UNIVERSITY OF PENNSYLVANIA-MAIN CAMPUS,INDIANA,PA
PENNSYLVANIA STATE UNIVERSITY-PENN STATE ERIE-BEHREND COLLEGE,ERIE,PA
UNIVERSITY OF PITTSBURGH-BRADFORD,BRADFORD,PA
PITTSBURGH THEOLOGICAL SEMINARY,PITTSBURGH,PA
LA ROCHE UNIVERSITY,PITTSBURGH,PA
SLIPPERY ROCK UNIVERSITY OF PENNSYLVANIA,SLIPPERY ROCK,PA
WESTMINSTER COLLEGE,NEW WILMINGTON,PA
PENNSYLVANIA STATE UNIVERSITY-DICKINSON LAW,CARLISLE,PA
PENNSYLVANIA ACADEMY OF THE FINE ARTS,PHILADELPHIA,PA
HARRISBURG UNIVERSITY OF SCIENCE AND TECHNOLOGY,HARRISBURG,PA
PEIRCE COLLEGE,PHILADELPHIA,PA
GANNON UNIVERSITY,ERIE,PA
WASHINGTON & JEFFERSON COLLEGE,WASHINGTON,PA
UNIVERSITY OF PITTSBURGH-JOHNSTOWN,JOHNSTOWN,PA
ARCADIA UNIVERSITY,GLENSIDE,PA
KEYSTONE COLLEGE,LA PLUME,PA
SAINT JOSEPH'S UNIVERSITY,PHILADELPHIA,PA
LEHIGH UNIVERSITY,BETHLEHEM,PA
PENNSYLVANIA STATE UNIVERSITY-PENN STATE NEW KENSINGTON,NEW KENSINGTON,PA
NEUMANN UNIVERSITY,ASTON,PA
REFORMED PRESBYTERIAN THEOLOGICAL SEMINARY,PITTSBURGH,PA
PENNSYLVANIA STATE UNIVERSITY-PENN STATE SHENANGO,SHARON,PA
LAUREL TECHNICAL INSTITUTE,MEADVILLE,PA
MARYWOOD UNIVERSITY,SCRANTON,PA
MESSIAH UNIVERSITY,MECHANICSBURG,PA
WAYNESBURG UNIVERSITY,WAYNESBURG,PA
PENNSYLVANIA STATE UNIVERSITY-PENN STATE YORK,YORK,PA
MOUNT ALOYSIUS COLLEGE,CRESSON,PA
GRATZ COLLEGE,MELROSE PARK,PA
PENNSYLVANIA STATE UNIVERSITY-PENN STATE WILKES-BARRE,LEHMAN,PA
UNIVERSITY OF THE SCIENCES,PHILADELPHIA,PA
PHILADELPHIA COLLEGE OF OSTEOPATHIC MEDICINE,PHILADELPHIA,PA
THEOLOGICAL SEMINARY OF THE REFORMED EPISCOPAL CHURCH,BLUE BELL,PA
FRANKLIN AND MARSHALL COLLEGE,LANCASTER,PA
ALLEGHENY COLLEGE,MEADVILLE,PA
EASTERN UNIVERSITY,SAINT DAVIDS,PA
TEMPLE UNIVERSITY,PHILADELPHIA,PA
SAINT FRANCIS UNIVERSITY,LORETTO,PA
DELAWARE VALLEY UNIVERSITY,DOYLESTOWN,PA
WILSON COLLEGE,CHAMBERSBURG,PA
DUQUESNE UNIVERSITY,PITTSBURGH,PA
PENNSYLVANIA COLLEGE OF ART AND DESIGN,LANCASTER,PA
MOORE COLLEGE OF ART AND DESIGN,PHILADELPHIA,PA
UNIVERSITY OF PITTSBURGH-PITTSBURGH CAMPUS,PITTSBURGH,PA
UNIVERSITY OF PHOENIX-PENNSYLVANIA,PHILADELPHIA,PA
CALIFORNIA UNIVERSITY OF PENNSYLVANIA,CALIFORNIA,PA
UNIVERSITY OF VALLEY FORGE,PHOENIXVILLE,PA
MISERICORDIA UNIVERSITY,DALLAS,PA
SAINT VINCENT COLLEGE,LATROBE,PA
COLEGIO UNIVERSITARIO DE SAN JUAN,SAN JUAN,PR
UNIVERSIDAD ANA G. MENDEZ-GURABO CAMPUS,GURABO,PR
UNIVERSIDAD ANA G. MENDEZ-ONLINE CAMPUS,SAN JUAN,PR
EDP UNIVERSITY OF PUERTO RICO-HUMACAO,HUMACAO,PR
AMERICAN UNIVERSITY OF PUERTO RICO,MANATI,PR
INTER AMERICAN UNIVERSITY OF PUERTO RICO-FAJARDO,FAJARDO,PR
COLUMBIA CENTRAL UNIVERSITY-YAUCO,YAUCO,PR
SAN JUAN BAUTISTA SCHOOL OF MEDICINE,CAGUAS,PR
UNIVERSIDAD CENTRAL DE BAYAMON,BAYAM?N,PR
EDP UNIVERSITY OF PUERTO RICO INC-SAN SEBASTIAN,SAN SEBASTIAN,PR
INTER AMERICAN UNIVERSITY OF PUERTO RICO-AGUADILLA,AGUADILLA,PR
CARIBBEAN UNIVERSITY-VEGA BAJA,VEGA BAJA,PR
UNIVERSIDAD TEOLOGICA DEL CARIBE,TRUJILLO ALTO,PR
UNIVERSITY OF PUERTO RICO-MEDICAL SCIENCES,SAN JUAN,PR
COLUMBIA CENTRAL UNIVERSITY-CAGUAS,CAGUAS,PR
PONTIFICAL CATHOLIC UNIVERSITY OF PUERTO RICO-ARECIBO,ARECIBO,PR
UNIVERSITY OF PUERTO RICO-CAYEY,CAYEY,PR
UNIVERSIDAD POLITECNICA DE PUERTO RICO,HATO REY,PR
UNIVERSITY OF PUERTO RICO-MAYAGUEZ,MAYAGUEZ,PR
ICPR JUNIOR COLLEGE,MANATI,PR
INSTITUTO DE BANCA Y COMERCIO INC,GUAYNABO,PR
CEM COLLEGE-MAYAGUEZ,MAYAGUEZ,PR
PONTIFICAL CATHOLIC UNIVERSITY OF PUERTO RICO-MAYAGUEZ,MAYAGUEZ,PR
UNIVERSITY OF PUERTO RICO-PONCE,PONCE,PR
EDP UNIVERSITY OF PUERTO RICO-VILLALBA,VILLALBA,PR
CENTER FOR ADVANCED STUDIES ON PUERTO RICO AND THE CARIBBEAN,SAN JUAN,PR
ATLANTIC UNIVERSITY COLLEGE,GUAYNABO,PR
CARIBBEAN UNIVERSITY-CAROLINA,CAROLINA,PR
UNIVERSITY OF PUERTO RICO-RIO PIEDRAS,SAN JUAN,PR
SEMINARIO EVANGELICO DE PUERTO RICO,SAN JUAN,PR
PONCE HEALTH SCIENCES UNIVERSITY-EAST,PONCE,PR
PONTIFICAL CATHOLIC UNIVERSITY OF PUERTO RICO-PONCE,PONCE,PR
INTER AMERICAN UNIVERSITY OF PUERTO RICO-BARRANQUITAS,BARRANQUITAS,PR
EDP UNIVERSITY OF PUERTO RICO INC-SAN JUAN,SAN JUAN,PR
PUERTO RICO SCHOOL OF NURSE ANESTHETISTS,HATO REY,PR
UNIVERSIDAD DEL SAGRADO CORAZON,SANTURCE,PR
INTER AMERICAN UNIVERSITY OF PUERTO RICO-SCHOOL OF LAW,SAN JUAN,PR
AMERICAN UNIVERSITY OF PUERTO RICO,BAYAMON,PR
EDP UNIVERSITY OF PUERTO RICO-HUMACAO,HUMACAO,PR
CARIBBEAN UNIVERSITY-BAYAMON,BAYAMON,PR
CONSERVATORY OF MUSIC OF PUERTO RICO,SAN JUAN,PR
INTER AMERICAN UNIVERSITY OF PUERTO RICO-BAYAMON,BAYAMON,PR
UNIVERSITY OF PUERTO RICO-HUMACAO,HUMACAO,PR
CARIBBEAN UNIVERSITY-PONCE,PONCE,PR
INTER AMERICAN UNIVERSITY OF PUERTO RICO-SAN GERMAN,SAN GERMAN,PR
UNIVERSIDAD ADVENTISTA DE LAS ANTILLAS,MAYAGUEZ,PR
INTER AMERICAN UNIVERSITY OF PUERTO RICO-METRO,SAN JUAN,PR
UNIVERSITY OF PUERTO RICO-UTUADO,UTUADO,PR
INTER AMERICAN UNIVERSITY OF PUERTO RICO-PONCE,MERCEDITA,PR
UNIVERSIDAD ANA G. MENDEZ-CUPEY CAMPUS,SAN JUAN,PR
NUC UNIVERSITY,BAYAMON,PR
DEWEY UNIVERSITY-HATO REY,HATO REY,PR
EDP UNIVERSITY OF PUERTO RICO-MANATI,MANATI,PR
UNIVERSITY OF PUERTO RICO-BAYAMON,BAYAMON,PR
UNIVERSITY OF PUERTO RICO-CAROLINA,CAROLINA,PR
INTER AMERICAN UNIVERSITY OF PUERTO RICO-ARECIBO,ARECIBO,PR
INTER AMERICAN UNIVERSITY OF PUERTO RICO-SCHOOL OF OPTOMETRY,BAYAMON,PR
UNIVERSIDAD ANA G. MENDEZ-CAROLINA CAMPUS,CAROLINA,PR
EDP UNIVERSITY OF PUERTO RICO-MANATI,MANATI,PR
ALBIZU UNIVERSITY-SAN JUAN,SAN JUAN,PR
PUERTO RICO SCHOOL OF NURSE ANESTHETISTS,HATO REY,PR
INTER AMERICAN UNIVERSITY OF PUERTO RICO-GUAYAMA,GUAYAMA,PR
DEWEY UNIVERSITY-CAROLINA,CAROLINA,PR
UNIVERSIDAD CENTRAL DEL CARIBE,BAYAMON,PR
PONCE HEALTH SCIENCES UNIVERSITY-CENTRO UNIVERSITARIO DE SAN JUAN,SANTURCE,PR
PONCE HEALTH SCIENCES UNIVERSITY-EAST,PONCE,PR
UNIVERSITY OF PUERTO RICO-ARECIBO,ARECIBO,PR
ESCUELA DE ARTES PLASTICAS Y DISENO DE PUERTO RICO,SAN JUAN,PR
UNIVERSIDAD PENTECOSTAL MIZPA,RIO PIEDRAS,PR
UNIVERSITY OF PUERTO RICO-AGUADILLA,AGUADILLA,PR
COLLEGE UNBOUND,PROVIDENCE,RI
COLLEGE UNBOUND,PROVIDENCE,RI
NEW ENGLAND INSTITUTE OF TECHNOLOGY,EAST GREENWICH,RI
ROGER WILLIAMS UNIVERSITY SCHOOL OF LAW,BRISTOL,RI
BRYANT UNIVERSITY,SMITHFIELD,RI
UNIVERSITY OF RHODE ISLAND,KINGSTON,RI
JOHNSON & WALES UNIVERSITY-PROVIDENCE,PROVIDENCE,RI
ROGER WILLIAMS UNIVERSITY,BRISTOL,RI
RHODE ISLAND SCHOOL OF DESIGN,PROVIDENCE,RI
PROVIDENCE COLLEGE,PROVIDENCE,RI
SALVE REGINA UNIVERSITY,NEWPORT,RI
RHODE ISLAND COLLEGE,PROVIDENCE,RI
JOHNSON & WALES UNIVERSITY-ONLINE,PROVIDENCE,RI
BROWN UNIVERSITY,PROVIDENCE,RI
FURMAN UNIVERSITY,GREENVILLE,SC
